split,rule,filter,threshold,signals,trades,trade_frequency,buy_trades,sell_trades,win_rate,average_return,median_return,cumulative_gross_return,profit_factor,maximum_drawdown,average_mfe,average_mae,reached_plus_1atr_pct,reached_minus_1atr_pct,first_passage_favorable_pct,first_passage_adverse_pct,first_passage_tie_pct,permutation_p_value
validation,ma_10_20,unfiltered,,7985,7985,1.0,4333,3652,0.49618033813400125,1.7021388955455174e-05,0.0,0.13591579080930957,1.034583052899464,0.23210877914465364,0.0007465810954018269,-0.0007024387615539876,30.206637445209765,28.77896055103319,28.77896055103319,27.163431433938634,0.025046963055729492,
validation,ma_10_20,ml,0.5,7985,5618,0.7035691922354415,2973,2645,0.4927020291918832,7.371853407359845e-06,-1.1253695475720107e-05,0.04141507244254761,1.0126250360917508,0.2730702389288979,0.0008639047117142903,-0.0008234697078738286,36.50765396938412,34.69206123175507,34.54966180135279,32.48487006051976,0.0177999288002848,0.8223552894211577
validation,ma_10_20,random,0.5,7985,5618,0.7035691922354415,3048,2570,0.4957280170879316,8.483509614930697e-06,0.0,0.04766035701668066,1.0168575376004723,0.16729418088078554,0.0007493392841661146,-0.0007081140165161183,30.776076895692416,28.76468494126023,29.33428266286935,27.14489142043432,0.0355998576005696,
validation,ma_10_20,ml,0.6,7985,5157,0.6458359423919849,2734,2423,0.4944735311227458,1.779517872077899e-05,-1.094769846535163e-05,0.09176973666305724,1.0299258971208585,0.268630224572497,0.000894472976997311,-0.0008407283644114291,37.87085514834206,35.54392088423502,35.776614310645726,33.1588132635253,0.01939111886755866,0.49500998003992014
validation,ma_10_20,random,0.6,7985,5157,0.6458359423919849,2850,2307,0.5022299786697693,3.127138133638638e-05,1.0931661809364937e-05,0.16126651355174454,1.064563698923774,0.15393598633284702,0.0007498808450295287,-0.000700863878214331,30.153189839053713,28.563118091913903,28.64068256738414,26.973046344774094,0.01939111886755866,
validation,ma_10_20,ml,0.7,7985,4570,0.5723231058234189,2434,2136,0.5019693654266958,4.57044441321103e-05,1.0956209565038027e-05,0.20886930968374406,1.076239300953799,0.22496901018405818,0.0009313629154751388,-0.0008469598324815705,39.715536105032825,36.38949671772429,37.37417943107221,33.7636761487965,0.02188183807439825,0.029940119760479042
validation,ma_10_20,random,0.7,7985,4570,0.5723231058234189,2466,2104,0.5,1.1167901271197442e-05,2.194984898471957e-06,0.05103730880937231,1.0228617830421023,0.1544635743098994,0.0007405464388791248,-0.000698459818601809,30.41575492341357,28.818380743982498,28.84026258205689,27.08971553610503,0.02188183807439825,
validation,ma_10_20,ml,0.8,7985,3330,0.4170319348778961,1808,1522,0.5015015015015015,6.826021553407269e-05,8.972740685870405e-06,0.22730651772846203,1.1072251121924588,0.1477521274747771,0.0010075056801310987,-0.000891185973923333,43.27327327327327,38.97897897897898,40.42042042042042,35.585585585585584,0.03003003003003003,0.013972055888223553
validation,ma_10_20,random,0.8,7985,3330,0.4170319348778961,1836,1494,0.4981981981981982,4.183779340831748e-05,0.0,0.1393198520496972,1.0875371869757804,0.12451369319021754,0.0007439278588774802,-0.0006907559979262146,30.630630630630627,28.31831831831832,29.309309309309313,26.966966966966964,0.0,
validation,breakout_20,unfiltered,,1729,1729,1.0,996,733,0.46385193753614806,-6.855233211513516e-05,-8.363743611646976e-05,-0.1185269822270687,0.8845721567141409,0.1552349539572864,0.0007909272537677485,-0.0008294553094028032,33.198380566801625,34.6443030653557,31.116252168883747,31.925968768074032,0.0,
validation,breakout_20,ml,0.5,1729,1355,0.78368999421631,768,587,0.46863468634686345,-7.401425400300316e-05,-8.948625938487145e-05,-0.10028931417406928,0.8896374569942356,0.1478642713469401,0.0008964408156794544,-0.0009324313280731674,38.8929889298893,39.70479704797048,36.309963099631,36.23616236162361,0.0,0.6287425149700598
validation,breakout_20,random,0.5,1729,1355,0.78368999421631,769,586,0.46273062730627307,-5.865491845489384e-05,-8.857337085891811e-05,-0.07947741450638116,0.9008106046802994,0.10480055850058409,0.0007951702783263487,-0.0008272046940180178,32.84132841328413,34.90774907749078,30.77490774907749,32.17712177121771,0.0,
validation,breakout_20,ml,0.6,1729,1246,0.7206477732793523,704,542,0.46308186195826645,-8.536879874469173e-05,-0.00010608370427074495,-0.10636952323588589,0.8769980614117554,0.1416983164330331,0.0009178682259873492,-0.0009621832248341532,39.8876404494382,41.091492776886035,37.07865168539326,37.39967897271268,0.0,0.6846307385229541
validation,breakout_20,random,0.6,1729,1246,0.7206477732793523,728,518,0.463884430176565,-9.595748988935112e-05,-8.842012501049121e-05,-0.1195630324021315,0.8444466330025517,0.14949275529047493,0.0007752486128311966,-0.0008494952262769353,33.46709470304976,36.27608346709471,31.46067415730337,33.386837881219904,0.0,
validation,breakout_20,ml,0.7,1729,1132,0.6547137073452863,631,501,0.46466431095406363,-8.031631888587349e-05,-9.841097623883546e-05,-0.09091807297880879,0.8876278477455828,0.13277744411259304,0.0009548915565890753,-0.0009846582067541835,41.43109540636043,42.226148409893995,38.33922261484099,38.16254416961131,0.0,0.6766467065868264
